Squad,Comp,Player,Nation,Pos,Age,Born,MP,Minutes_Played,Mn_per_MP,Mins_Per_90,Starts,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,Goals,Assists,GoalsAssistsCombined,NonPKG,PK,PKatt,CrdY,CrdR,xG,xAG,npxG+xAG,PrgC,PrgP,Gls_Per90,Ast_Per90,G+A_Per90,G_minus_PK_Per,G+A_minus_PK_Per,xG_Per,xAG_Per,xG+xAG_Per,Shots,Shots_on_Target,SoT_percent,G_per_Sh,G_per_SoT,Avg_Shot_Dist,FK_Standard,G_minus_xG_Expected,np:G_minus_xG_Expected,Passes_Completed,Passes_Attempted,Passes_Cmp_percent,PrgDist_Total,Passes_Cmp_Short,Passes_Att_Short,Passes_Cmp_percent_Short,Passes_Cmp_Medium,Passes_Att_Medium,Passes_Cmp_percent_Medium,Passes_Cmp_Long,Passes_Att_Long,Passes_Cmp_percent_Long,xA_Expected,A_minus_xAG_Expected,Key_Passes,Final_Third,PPA,CrsPA,TB_Pass,Crs_Pass,Offside_Passes,Blocked_Passes,Shot_Creating_Actions,SCA_90,TakeOnTo_Shot,FoulTo_Shot,DefAction_Shot,GoalCreatingAction,GCA90,TakeOn_Goal,Fld_Goal,DefAction_Goal,Tackles,Tackles_Won,Def_3rd_Tackles,Mid_3rd_Tackles,Att_3rd_Tackles,Tkl_percent_won,Lost_Challenges,Blocks,Sh_Blocked,Passes_Blocked,Interceptions,Clearances,ErrorsLead_ToShot,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,TotDist_Carries,PrgDist_Carries,Miscontrolls,Dispossessed,2CrdY,Fouls_Comitted,Fouls_Drawn,Offsides,Crosses,PK_Won,PK_Conceded,Own_Goals,Loose_Ball_Recoveries,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Goals_Against_GK,SoT_Against_GK,Saves_GK,Save_percent_GK,Clean_Sheets_GK,CS_percent_GK,PK_Faced_GK,PK_Allowed_GK,PK_Saved_GK,PK_Missed_GK,Save_percent_Penalty_GK,FK_Goals_GK,CornerKick_Goals_GK,OG_GK,PSxG_GK,PSxG_per_SoT_GK,PSxG+_per_minus_GK,LaunchedPassesCompleted_GK,LaunchedAttempted_GK,Cmp_percent_Launched_GK,Att_Passes_GK,Throws_GK,Launch_percent_Passes_GK,AvgLen_Passes_GK,Att_Goal_Kicks_GK,AvgLen_GoalKick_GK,CrossesFaced_GK,CrossedStopped_GK,CrossedStopped_Perc_GK,OPA_Sweeper_GK,OPA_per_90_Sweeper_GK,AvgDist_Sweeper_GK
Sevilla,La Liga,Marko Dmitrović,SRB,GK,30,1992,15,1269,85,14.1,13,1.73,20,13,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,271,508,53.3,8313,33,33,100,111,112,99.1,127,356,35.7,0.1,0,0,22,1,0,0,0,5,2,4,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,0,0,0,,0,,1454,792,1,0,0,0,1,0,0,0,0,0,23,4,0,100,13,55,43,76.4,5,38.5,0,0,0,0,,0,2,1,12.2,0.23,0.2,103,326,31.6,372,44,58.1,44,131,62.4,216,12,5.6,10,0.71,12.2
Sevilla,La Liga,Youssef En-Nesyri,MAR,FW,25,1997,31,1661,54,18.5,17,1.42,26,22,4,8,1,9,8,0,0,4,0,8.1,1.1,9.2,16,12,0.43,0.05,0.49,0.43,0.49,0.44,0.06,0.5,60,23,38.3,0.13,0.35,11.6,0,-0.1,-0.1,156,241,64.7,328,96,135,71.1,50,75,66.7,4,8,50,0.5,-0.1,10,4,1,0,1,4,2,5,32,1.73,2,2,0,5,0.27,1,0,0,16,8,3,7,6,28.6,10,6,2,4,4,16,0,23,4,17.4,16,69.6,927,369,46,9,0,10,11,21,4,0,0,0,28,60,90,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Bryan Gil,ESP,"FW,DF",21,2001,17,918,54,10.2,10,1.47,13,13,0,2,2,4,2,0,0,4,0,2.9,0.7,3.5,28,22,0.2,0.2,0.39,0.2,0.39,0.28,0.07,0.35,17,4,23.5,0.12,0.5,13.7,0,-0.9,-0.9,284,374,75.9,945,182,201,90.5,88,114,77.2,3,22,13.6,0.7,1.3,8,10,10,3,0,29,4,17,25,2.45,1,2,1,4,0.39,0,0,0,22,11,11,7,4,43.5,13,10,0,10,8,10,0,45,19,42.2,17,37.8,1802,743,31,18,0,18,21,3,29,0,0,0,63,4,9,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Papu Gómez,ARG,"FW,MF",34,1988,19,1065,56,11.8,11,0.95,10,15,-5,1,1,2,1,0,0,4,0,1.4,1.7,3.1,34,82,0.08,0.08,0.17,0.08,0.17,0.12,0.15,0.27,22,7,31.8,0.05,0.14,21.4,0,-0.4,-0.4,450,535,84.1,2319,242,260,93.1,157,187,84,43,64,67.2,2,-0.7,14,46,25,6,2,40,1,6,46,3.89,1,2,1,3,0.25,0,0,0,6,4,3,3,0,20,8,8,1,7,4,5,0,36,15,41.7,14,38.9,2985,1354,21,13,0,6,22,3,40,0,1,0,44,3,6,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Nemanja Gudelj,SRB,"DF,MF",30,1991,34,2779,82,30.9,31,1.29,36,46,-10,3,1,4,3,0,0,8,0,1.7,0.4,2.1,29,110,0.1,0.03,0.13,0.1,0.13,0.06,0.01,0.07,38,9,23.7,0.08,0.33,25.8,3,1.3,1.3,1445,1602,90.2,8231,593,639,92.8,737,781,94.4,88,134,65.7,0.6,0.6,5,113,6,2,1,3,5,4,30,0.97,0,1,0,3,0.1,0,0,0,43,33,22,18,3,60.6,13,39,29,10,34,102,1,5,3,60,2,40,5878,3393,14,2,0,26,21,1,3,0,0,0,119,47,23,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Marius Herzig,GER,GK,22,1999,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Isco,ESP,"MF,FW",30,1992,12,799,67,8.9,10,0.83,9,14,-5,0,2,2,0,0,0,5,0,0.4,1.7,2.1,16,37,0,0.23,0.23,0,0.23,0.05,0.19,0.24,4,1,25,0,0,15.6,0,-0.4,-0.4,346,417,83,1337,192,211,91,109,124,87.9,27,50,54,1.1,0.3,17,45,8,0,3,18,4,4,32,3.6,2,2,1,3,0.34,1,0,0,15,9,6,5,4,57.1,6,3,0,3,10,3,0,29,11,37.9,9,31,2050,818,21,22,0,11,34,6,18,0,0,0,48,5,14,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Diego Iturralde,ESP,DF,19,2003,1,45,45,0.5,1,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,8,13,61.5,45,5,5,100,3,5,60,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,,0,,24,9,0,0,0,2,1,0,1,0,0,0,1,1,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Adnan Januzaj,BEL,FW,27,1995,2,47,24,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,15,24,62.5,35,10,12,83.3,4,5,80,1,3,33.3,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,4,50,3,37.5,171,32,1,1,0,1,2,0,1,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Joan Jordán,ESP,MF,28,1994,23,1592,69,17.7,19,1.26,18,28,-10,0,1,1,0,0,0,8,0,0.9,0.6,1.5,9,123,0,0.06,0.06,0,0.06,0.05,0.03,0.08,13,3,23.1,0,0,21.4,3,-0.9,-0.9,963,1102,87.4,4971,473,511,92.6,357,397,89.9,113,148,76.4,0.8,0.4,8,134,6,0,2,8,7,11,30,1.7,0,2,2,2,0.11,0,0,0,32,17,13,17,2,42.1,22,14,7,7,16,14,2,10,5,50,4,40,2675,1112,16,5,0,34,12,0,8,0,0,0,113,11,12,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Érik Lamela,ARG,"FW,MF",30,1992,32,1844,58,20.5,20,1.22,22,29,-7,6,0,6,6,0,0,10,1,5.3,1.4,6.7,66,69,0.29,0,0.29,0.29,0.29,0.26,0.07,0.33,47,23,48.9,0.13,0.26,15,2,0.7,0.7,588,770,76.4,1522,346,409,84.6,180,224,80.4,26,39,66.7,1.3,-1.4,24,38,21,1,1,33,8,33,74,3.61,5,5,0,6,0.29,2,1,0,46,27,14,16,16,35.3,22,26,2,24,7,3,0,75,33,44,34,45.3,4074,1907,55,50,1,59,21,8,33,0,0,0,105,16,30,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Alberto López,ESP,GK,18,2003,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Marcão,BRA,DF,26,1996,5,375,75,4.2,4,1.4,3,5,-2,0,0,0,0,0,0,2,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,187,217,86.2,1265,91,98,92.9,87,93,93.5,8,20,40,0,0,0,16,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,100,0,3,3,0,6,14,0,1,1,100,0,0,824,422,8,0,0,5,6,0,0,0,0,0,16,8,4,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Rafa Mir,ESP,FW,25,1997,26,1298,50,14.4,16,1.15,18,24,-6,6,0,6,6,0,0,1,0,7.4,1,8.4,12,11,0.42,0,0.42,0.42,0.42,0.51,0.07,0.58,50,15,30,0.12,0.4,12.5,0,-1.4,-1.4,176,262,67.2,325,107,145,73.8,52,76,68.4,6,14,42.9,0.9,-1,9,7,0,0,1,6,2,9,19,1.32,0,1,0,0,0,0,0,0,8,2,2,4,2,40,3,5,1,4,4,11,0,14,0,0,13,92.9,859,332,24,12,0,23,11,18,6,0,0,0,42,37,42,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Gonzalo Montiel,ARG,DF,25,1997,28,1524,54,16.9,17,1.25,18,28,-10,0,3,3,0,0,0,8,1,0.8,2.1,2.9,34,57,0,0.18,0.18,0,0.18,0.04,0.13,0.17,8,1,12.5,0,0,13.7,0,-0.8,-0.8,661,851,77.7,3892,359,402,89.3,250,322,77.6,34,78,43.6,2.5,0.9,20,53,13,7,3,39,6,21,41,2.42,1,0,1,5,0.3,0,0,0,26,15,12,14,0,51.7,14,25,7,18,19,38,0,23,10,43.5,12,52.2,2769,1584,23,9,0,19,10,11,39,0,0,0,100,13,16,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Jesús Navas,ESP,"DF,FW",36,1985,32,1981,62,22,21,1.47,32,27,5,0,0,0,0,0,0,5,0,0.3,2.8,3.1,46,99,0,0,0,0,0,0.01,0.13,0.14,10,3,30,0,0,24.8,0,-0.3,-0.3,1000,1332,75.1,4865,492,549,89.6,394,517,76.2,93,177,52.5,3.2,-2.8,26,60,46,14,2,135,8,41,60,2.73,0,2,0,8,0.36,0,1,0,19,12,8,3,8,50,11,18,7,11,22,52,1,22,11,50,6,27.3,4515,2101,17,10,0,7,33,7,135,0,0,1,130,15,28,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Lucas Ocampos,ARG,"FW,MF",28,1994,19,1165,61,12.9,11,1.58,20,20,0,4,0,4,1,3,3,7,0,4.5,1.4,3.5,33,37,0.31,0,0.31,0.08,0.08,0.35,0.11,0.45,27,6,22.2,0.04,0.17,16.4,0,-0.5,-1.1,333,450,74,848,203,245,82.9,100,131,76.3,16,35,45.7,1.3,-1.4,13,16,12,4,0,26,5,13,30,2.32,2,2,1,2,0.15,0,1,0,22,14,9,9,4,25.8,23,17,2,15,8,5,0,61,25,41,34,55.7,2416,1095,40,17,0,15,24,6,26,1,0,0,74,30,16,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Pedro Ortiz,ESP,MF,21,2000,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,1,100,0,1,1,100,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Nacho Quintana,ESP,MF,21,2001,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Ivan Rakitić,CRO,MF,34,1988,31,1788,58,19.9,21,1.42,23,25,-2,1,3,4,0,1,2,3,1,3.3,1.9,3.7,42,148,0.05,0.15,0.2,0,0.15,0.17,0.1,0.26,29,8,27.6,0,0,27.3,5,-2.3,-1.7,997,1241,80.3,4758,490,558,87.8,354,411,86.1,120,203,59.1,2.7,1.1,28,113,23,5,2,74,3,21,66,3.32,0,3,2,6,0.3,0,0,0,37,26,10,18,9,47.5,21,21,1,20,27,20,0,11,4,36.4,4,36.4,3733,2003,24,13,0,16,27,3,74,0,0,0,111,20,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Karim Rekik,NED,DF,27,1994,16,1181,74,13.1,15,1.38,18,16,2,1,1,2,1,0,0,2,0,0.8,0.1,0.9,13,50,0.08,0.08,0.15,0.08,0.15,0.06,0.01,0.07,8,1,12.5,0.13,1,15.6,0,0.2,0.2,642,700,91.7,3819,262,272,96.3,333,353,94.3,38,59,64.4,0.1,0.9,4,48,2,1,0,1,2,0,14,1.07,0,1,0,2,0.15,0,0,0,11,5,8,3,0,80,1,12,5,7,10,24,0,6,3,50,3,50,2405,1309,7,5,0,20,5,0,1,0,0,1,71,22,10,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Iván Romero,ESP,MF,21,2001,1,11,11,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,3,33.3,2,1,2,50,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,,19,1,1,1,0,1,1,0,0,0,0,0,0,1,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Kike Salas,ESP,DF,20,2002,6,368,61,4.1,4,1,6,5,1,1,1,2,1,0,0,1,1,0.2,0.2,0.4,3,14,0.24,0.24,0.49,0.24,0.49,0.04,0.05,0.09,3,1,33.3,0.33,1,8.7,0,0.8,0.8,177,211,83.9,1273,69,74,93.2,89,100,89,18,32,56.3,0,0.8,1,9,1,0,0,0,1,0,1,0.24,0,0,0,1,0.24,0,0,0,1,1,1,0,0,,0,4,3,1,5,23,0,0,0,,0,,530,227,2,1,0,4,1,0,0,0,1,0,14,9,6,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Manuel Sebastián,ESP,MF,18,2004,2,149,75,1.7,2,0,1,3,-2,0,0,0,0,0,0,0,0,0,0.1,0.1,0,4,0,0,0,0,0,0.01,0.04,0.05,1,1,100,0,0,29.2,0,0,0,52,66,78.8,253,16,19,84.2,28,29,96.6,5,11,45.5,0,-0.1,2,5,0,0,1,0,0,2,2,1.21,0,0,0,0,0,0,0,0,7,4,3,3,1,62.5,3,0,0,0,0,2,0,3,1,33.3,2,66.7,261,69,1,0,0,1,2,0,0,0,0,0,12,1,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Xavi Sintes,ESP,MF,20,2001,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Suso,ESP,"MF,FW",28,1993,25,1065,43,11.8,10,1.52,18,15,3,2,4,6,2,0,0,1,0,1.1,2.8,4,27,86,0.17,0.34,0.51,0.17,0.51,0.1,0.24,0.34,24,9,37.5,0.08,0.22,24.1,2,0.9,0.9,444,572,77.6,2148,223,245,91,156,198,78.8,59,101,58.4,3.2,1.2,28,40,28,7,6,79,5,14,64,5.41,3,1,1,7,0.59,2,0,0,16,10,5,7,4,45.5,12,7,1,6,2,3,0,42,25,59.5,13,31,2714,1238,17,19,0,13,19,7,79,0,0,0,55,3,7,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Alex Telles,BRA,DF,29,1992,27,1427,53,15.9,15,1.22,17,24,-7,0,2,2,0,0,0,6,0,0.4,1.8,2.2,21,42,0,0.13,0.13,0,0.13,0.03,0.11,0.14,12,1,8.3,0,0,22.5,1,-0.4,-0.4,542,728,74.5,3455,275,308,89.3,192,254,75.6,59,125,47.2,1.2,0.2,19,41,19,14,1,83,3,11,42,2.65,1,3,0,4,0.25,0,1,0,21,13,15,6,0,52,12,17,5,12,20,38,0,28,14,50,13,46.4,1946,936,11,1,0,25,14,1,83,1,0,0,78,26,16,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla,La Liga,Óliver Torres,ESP,"MF,FW",27,1994,32,2137,67,23.7,27,1.31,32,31,1,3,1,4,3,0,0,2,0,2.6,3.3,5.9,38,136,0.13,0.04,0.17,0.13,0.17,0.11,0.14,0.25,22,7,31.8,0.14,0.43,17.1,0,0.4,0.4,862,1104,78.1,3748,462,529,87.3,272,342,79.5,98,150,65.3,3.3,-2.3,37,98,29,8,5,57,12,26,74,3.12,0,4,3,6,0.25,0,0,0,39,23,12,13,14,30.5,41,26,5,21,10,10,0,42,15,35.7,17,40.5,4102,1805,34,47,0,30,45,7,57,0,0,0,145,7,18,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southampton,Premier League,Che Adams,SCO,FW,26,1996,28,1992,71,22.1,23,0.71,18,41,-23,5,3,8,5,0,0,1,0,6.6,2.8,9.4,17,34,0.23,0.14,0.36,0.23,0.36,0.3,0.13,0.42,47,14,29.8,0.11,0.36,13.8,0,-1.6,-1.6,330,498,66.3,1042,205,278,73.7,78,118,66.1,26,37,70.3,2.2,0.2,24,21,11,2,6,12,1,17,57,2.57,2,5,0,7,0.32,0,2,0,17,13,7,8,2,58.3,5,13,4,9,4,22,0,34,17,50,13,38.2,1623,471,66,28,0,38,27,14,12,0,0,0,53,61,103,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southampton,Premier League,Carlos Alcaraz,ARG,"MF,FW",19,2002,18,1029,57,11.4,13,0.72,15,25,-10,4,2,6,4,0,0,3,0,1.9,0.7,2.6,20,28,0.35,0.17,0.52,0.35,0.52,0.17,0.06,0.23,24,10,41.7,0.17,0.4,20,0,2.1,2.1,222,290,76.6,669,114,137,83.2,80,95,84.2,8,19,42.1,0.7,1.3,5,20,6,0,2,4,2,10,22,1.92,2,2,1,4,0.35,0,0,0,10,5,2,7,1,27.3,16,14,5,9,1,11,0,28,13,46.4,11,39.3,1292,675,30,24,0,16,17,2,4,0,0,0,53,7,27,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southampton,Premier League,Samuel Amo-Ameyaw,ENG,MF,16,2006,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.86,0.86,0,0,,,,,0,0,0,5,6,83.3,11,0,1,0,3,3,100,0,0,,0,0,1,2,0,0,0,0,0,0,1,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,75,1,25,70,64,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southampton,Premier League,Joe Aribo,NGA,"MF,FW",26,1996,21,1224,58,13.6,13,0.57,13,24,-11,2,0,2,2,0,0,2,0,1.5,0.8,2.3,19,39,0.15,0,0.15,0.15,0.15,0.11,0.06,0.17,14,8,57.1,0.14,0.25,10.9,0,0.5,0.5,280,385,72.7,907,187,240,77.9,66,87,75.9,9,12,75,0.5,-0.8,9,20,9,0,0,8,0,16,27,1.99,1,1,1,2,0.15,1,0,0,31,20,15,12,4,55,9,14,1,13,10,11,0,39,17,43.6,21,53.8,1294,615,35,22,0,10,13,0,8,0,0,0,76,30,43,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southampton,Premier League,Adam Armstrong,ENG,"FW,MF",25,1997,30,1335,45,14.8,14,0.8,17,24,-7,2,1,3,2,0,0,2,0,2.1,1.3,3.3,39,16,0.13,0.07,0.2,0.13,0.2,0.14,0.09,0.23,25,12,48,0.08,0.17,15.9,0,-0.1,-0.1,220,302,72.8,585,120,146,82.2,71,89,79.8,13,23,56.5,0.8,-0.3,11,13,10,2,0,14,0,21,24,1.62,2,1,1,2,0.13,0,0,1,14,9,6,5,3,30,7,15,3,12,5,6,0,43,13,30.2,25,58.1,2338,996,24,22,0,17,9,2,14,0,0,0,54,5,21,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southampton,Premier League,Stuart Armstrong,SCO,"MF,FW",30,1992,32,1408,44,15.6,14,0.56,12,34,-22,2,1,3,2,0,0,6,0,2.4,2.2,4.7,61,75,0.13,0.06,0.19,0.13,0.19,0.15,0.14,0.3,23,6,26.1,0.09,0.33,17.9,0,-0.4,-0.4,531,676,78.6,2224,296,341,86.8,189,226,83.6,29,55,52.7,2.8,-1.2,18,47,32,7,3,37,2,24,50,3.2,0,4,0,2,0.13,0,1,0,32,21,15,13,4,35.9,25,18,0,18,10,9,2,52,22,42.3,21,40.4,3859,1910,28,28,0,17,20,1,37,0,0,0,83,6,8,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southampton,Premier League,Dominic Ballard,ENG,"FW,MF",17,2005,2,26,13,0.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,5,7,71.4,5,3,4,75,2,2,100,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,2,0,0,1,50,25,10,3,1,0,0,0,0,0,0,0,0,2,1,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southampton,Premier League,Gavin Bazunu,IRL,GK,20,2002,32,2880,90,32,32,0.75,27,56,-29,0,0,0,0,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,718,1178,61,16289,183,185,98.9,256,263,97.3,278,722,38.5,0.1,-0.1,1,42,1,0,0,0,6,0,7,0.22,0,0,0,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,1,24,2,0,0,,0,,3699,2072,0,0,0,1,2,0,0,0,1,0,39,13,0,100,56,120,67,54.2,4,12.5,2,1,1,0,50,1,7,4,35.4,0.28,-16.6,212,629,33.7,935,144,50.2,38.1,237,50,456,36,7.9,48,1.5,15.1
Southampton,Premier League,Armel Bella Kotchap,GER,DF,20,2001,24,1879,78,20.9,24,0.71,18,39,-21,0,2,2,0,0,0,4,0,1,1,2.1,9,39,0,0.1,0.1,0,0.1,0.05,0.05,0.1,14,2,14.3,0,0,16.1,0,-1,-1,749,937,79.9,4521,290,325,89.2,384,424,90.6,67,159,42.1,0.5,1,6,32,4,0,1,4,1,12,14,0.67,1,2,1,2,0.1,0,0,0,37,17,28,9,0,75,5,29,12,17,44,110,0,11,4,36.4,3,27.3,3570,1899,9,6,0,9,33,0,4,0,0,0,145,40,28,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southampton,Premier League,James Bree,ENG,DF,24,1997,5,367,73,4.1,4,0.2,6,12,-6,0,0,0,0,0,0,1,0,0,0.2,0.3,4,5,0,0,0,0,0,0.01,0.06,0.06,1,1,100,0,0,25.3,0,0,0,133,178,74.7,741,75,92,81.5,43,56,76.8,8,16,50,0.2,-0.2,4,5,5,4,0,13,0,4,6,1.47,0,0,0,0,0,0,0,0,5,3,4,1,0,75,1,3,1,2,6,11,0,3,2,66.7,1,33.3,352,131,3,2,0,1,0,0,13,0,0,0,17,9,4,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southampton,Premier League,Willy Caballero,ARG,GK,40,1981,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southampton,Premier League,Ibrahima Diallo,FRA,MF,23,1999,18,819,46,9.1,11,0.83,5,19,-14,0,0,0,0,0,0,4,0,0.2,0.1,0.3,9,28,0,0,0,0,0,0.02,0.01,0.04,6,0,0,0,,28.4,0,-0.2,-0.2,317,402,78.9,1064,181,206,87.9,112,139,80.6,16,34,47.1,0.1,-0.1,4,24,2,0,0,4,0,9,10,1.1,1,0,1,0,0,0,0,0,25,15,14,10,1,57.1,6,11,1,10,6,11,0,13,8,61.5,5,38.5,1445,710,16,9,0,18,7,0,4,0,0,0,82,15,9,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southampton,Premier League,Moussa Djenepo,MLI,"DF,FW",24,1998,16,710,44,7.9,7,0.63,7,14,-7,0,2,2,0,0,0,1,0,0.2,0.5,0.7,27,19,0,0.25,0.25,0,0.25,0.02,0.06,0.09,3,2,66.7,0,0,13.8,0,-0.2,-0.2,179,244,73.4,772,104,119,87.4,60,83,72.3,8,20,40,0.4,1.5,9,13,5,3,0,12,1,11,17,2.15,2,2,0,4,0.51,2,0,0,19,11,13,5,1,40.7,16,19,2,17,11,7,0,42,19,45.2,17,40.5,1423,726,15,7,0,11,19,1,12,0,0,0,56,3,10,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
